,0
144,0.10115700354754559
145,-0.0017679494648645405
146,0.09240133566087293
147,-0.03766863676385583
148,0.15010322549989988
149,0.035321260516859576
150,0.13942149132114576
151,0.06966782943485167
152,-0.24666608579085847
153,0.009942758931426543
154,0.09646712616932777
155,-0.06962655210167532
156,0.08634149343399654
157,0.002132473360160106
158,0.11283192461554054
159,-0.039106932395025495
160,-0.014611193054717647
161,-0.05029995519771428
162,-0.11821074935988084
163,-0.08846948203148264
164,-0.04465502220943815
165,-0.0374387208126301
166,0.09229455016907108
167,0.02004549450101064
168,-0.025475218454610676
169,0.01280759860913486
170,0.014985665638610608
171,0.014925470379067508
172,-0.15463771608939314
173,-0.12063080129704759
174,0.044297854111309515
175,-0.07579396315529344
176,-0.01904598279403681
177,0.011224736356748755
178,-0.04821014515382957
179,0.08797716960135135
180,0.07555797347207606
181,0.03026324859795109
182,0.07146327340600067
183,0.04955671902525399
184,-0.0011222066119916108
185,0.04504582736390826
186,0.17462367070750462
187,0.04066251600018351
188,-0.10760690771668593
189,0.06143657665868895
190,-0.14422638302637875
191,0.08000065253478839
192,-0.013200943353151223
193,0.013055516657823243
194,-0.012959530145831056
195,-0.01199443785342566
196,-0.0805685535457844
197,-0.006995366936744487
198,0.09677529592892599
199,0.15003542843442347
200,0.015084380361922167
201,0.08351800747022077
202,0.2439983824095288
203,0.0414603281760095
204,-0.06498826295463103
205,0.03499800865582891
206,-0.06716876178950555
207,-0.1282220044461426
208,0.09681479700972767
209,0.08997432710493732
210,0.07362675895126522
211,0.04987303825122744
212,-0.21350700483313778
213,-0.04464406847643122
214,0.16746504680909624
215,0.015896571843087744
216,-0.12741042092361274
217,-0.008796794947530703
218,0.21630573251065302
219,0.153812962623101
220,-0.006346374492942362
221,-0.05566018052558936
222,0.04583023085721795
223,-0.023096325217435834
224,0.02373882938198729
225,-0.11827744638663493
226,-0.012058559339164374
227,0.14787901333545989
228,-0.14561748588931395
229,0.20542235430279776
230,0.0315267101986155
231,0.045853357160860406
232,-0.18698541785711498
233,0.0482070605589307
234,0.006624940965470453
235,0.027587671990953563
236,0.11318156680909637
237,-0.2044545918988973
238,-0.15972432097084446
239,-0.18744423940109803
240,0.1169178312379583
241,0.1448196105162525
242,-0.03660974074661998
243,-0.0889608055070075
244,-0.040881991909692994
245,-0.00848409377128518
