Date,0
2007-04-03,-0.0026548676603074346
2007-04-04,0.004824877448390663
2007-04-05,-0.003907416609033959
2007-04-09,0.006673344778753217
2007-04-10,0.05475946599789449
2007-04-11,-0.05725970481175491
2007-04-12,-0.07677999657865954
2007-04-13,-0.0097678097290251
2007-04-16,-0.041316829053844734
2007-04-17,0.009339246336213074
2007-04-18,-0.0017187383777590654
2007-04-19,-0.0028653013964233883
2007-04-20,0.010058448850876856
2007-04-23,-0.0029459791849660143
2007-04-24,0.01139323306097887
2007-04-25,-0.027977285467787417
2007-04-26,-0.0029998514541863834
2007-04-27,-0.048524668007947205
2007-04-30,0.0433989197401235
2007-05-01,-0.025143719329486038
2007-05-02,-0.0461236217561444
2007-05-03,-0.0206032352120617
2007-05-04,0.015951529374972656
2007-05-07,0.04001399876098852
2007-05-08,0.0057288547429397
2007-05-09,-0.007260291049759789
2007-05-10,0.0057423450592812095
2007-05-11,0.02561311837609037
2007-05-14,0.010676422722242696
2007-05-15,-0.015442683249091805
2007-05-16,0.03031393639724666
2007-05-17,-0.058026313340121385
2007-05-18,0.007235944440080732
2007-05-21,-0.04497285071079063
2007-05-22,0.00012450491365040804
2007-05-23,0.021578641818700086
2007-05-24,0.0087829658189552
2007-05-25,-0.012453642151213293
2007-05-29,0.07640185658436804
2007-05-30,0.021521091969664154
2007-05-31,-0.009349087101652241
2007-06-01,0.011009483063182668
2007-06-04,0.09466799613308319
2007-06-05,0.031950144192531116
2007-06-06,-0.04727315100012332
2007-06-07,-0.016434573078186174
2007-06-08,-0.003028713125629537
2007-06-11,-0.01788843119221417
2007-06-12,0.014527573937069292
2007-06-13,-0.08657418462491573
2007-06-14,0.04407844407617558
2007-06-15,-0.052905192201554145
2007-06-18,0.008245359425709257
2007-06-19,-0.01449261167822635
2007-06-20,-0.008814982116357534
2007-06-21,0.0006156381055360555
2007-06-22,0.013150314752793477
2007-06-25,0.000802071827080118
2007-06-26,0.009565989293213409
2007-06-27,0.04470485513731835
2007-06-28,0.025035423597028025
2007-06-29,-0.0728806296664769
2007-07-02,-0.05090112561191311
2007-07-03,0.012414794514176474
2007-07-05,-0.05407699660024411
2007-07-06,0.0029576339647157633
2007-07-09,0.012711187626844346
2007-07-10,-0.00021793514089290741
2007-07-11,-0.011124946051316063
2007-07-12,0.012083500267019598
2007-07-13,-0.011166547115891141
2007-07-16,0.016363513523018253
2007-07-17,0.013707980703777364
2007-07-18,0.0011341124020343585
2007-07-19,-0.011200464137875232
2007-07-20,-0.04536708111249397
2007-07-23,-0.02539183207977348
2007-07-24,-0.039550846546034274
2007-07-25,-0.0005377790486367044
2007-07-26,-0.01644276098326096
2007-07-27,-0.000491710649141251
2007-07-30,0.02674086156185301
2007-07-31,0.06709486329462835
2007-08-01,0.15550983541927532
2007-08-02,0.0386352136452406
2007-08-03,-0.00019717233851882648
2007-08-06,-0.035508961948653175
2007-08-07,-0.006669262460547361
2007-08-08,0.0009539606642327194
2007-08-09,-0.01015482944904188
2007-08-10,-0.014823497061568297
2007-08-13,-0.010242516752719158
2007-08-14,0.08808082094270599
2007-08-15,0.052467454443141354
2007-08-16,-0.07289807761354848
2007-08-17,0.11120822852543016
2007-08-20,0.04672099234068388
2007-08-21,0.0235175163196397
2007-08-22,-0.006151158274693411
2007-08-23,-0.007358088920404925
2007-08-24,0.021539032166437492
2007-08-27,0.002670095036818341
2007-08-28,0.035797835174624905
2007-08-29,-0.07045399525680901
2007-08-30,-0.05500060367224137
2007-08-31,-0.04005841470163902
2007-09-04,-0.03481881622658055
2007-09-05,-0.013751209225110472
2007-09-06,0.02427336426660725
2007-09-07,-0.05460065537318509
2007-09-10,-0.004710852602318985
2007-09-11,-0.000733226700203828
2007-09-12,-0.0210953774655523
2007-09-13,0.0271520045679291
2007-09-14,0.004879360841887443
2007-09-17,-0.020958707270173512
2007-09-18,-0.022797448617937113
2007-09-19,0.03744945064790576
2007-09-20,-0.04379166752472686
2007-09-21,0.03336062069578825
2007-09-24,0.08878538758917162
2007-09-25,-0.03207295904524044
2007-09-26,-0.013711223463981431
2007-09-27,-0.09086397366204589
2007-09-28,-0.0958965466691205
2007-10-01,0.07014369062397002
2007-10-02,0.011943575633788728
2007-10-03,-0.1071816727803678
2007-10-04,0.09974634202345795
2007-10-05,0.04322283771999835
2007-10-08,0.09759136229970938
2007-10-09,0.04415314382382741
2007-10-10,0.02801682947425535
2007-10-11,0.01610309780057008
2007-10-12,-0.013731810003287652
2007-10-15,0.10290661853057607
2007-10-16,-0.01750943655951459
2007-10-17,-0.0007188157949047059
2007-10-18,0.008664419552971245
2007-10-19,-0.0007283932240143523
2007-10-22,0.005467193441481569
2007-10-23,0.029909904973330577
2007-10-24,0.01828643211157477
2007-10-25,-0.02997598591841429
2007-10-26,0.03738196064941822
2007-10-29,-0.023675295950490345
2007-10-30,0.04530275412714755
2007-10-31,-0.013176948323559284
2007-11-01,0.04073427755653895
2007-11-02,-0.008792462062045422
2007-11-05,-0.02465523277052993
2007-11-06,0.11132444645057832
2007-11-07,-0.26014719888338744
2007-11-08,-0.058798718102615555
2007-11-09,0.14951516305082246
2007-11-12,-0.0867274031185618
2007-11-13,-0.08858109831440657
2007-11-14,-0.02578499149488451
2007-11-15,-0.08099428974310852
2007-11-16,-0.007096220669652126
2007-11-19,0.049467188695599094
2007-11-20,0.033339925865693794
2007-11-21,0.11795589625261495
2007-11-23,0.09327280037128968
2007-11-26,0.03280257792469849
2007-11-27,0.04007390082821426
2007-11-28,-0.09828827420390322
2007-11-29,-0.021822527563416558
