,0
0,0.004029520831039699
1,-0.003424786955546063
2,-0.001518660266132149
3,0.003905072600902966
4,-0.04235912186183499
5,-0.03754882389475054
6,-0.028581500698822617
7,0.12083922709667877
8,-0.05833451608562526
9,-0.06025010594561947
10,0.018007853814262578
11,0.04144033358335369
12,0.017238639956472974
13,-0.035055097533790484
14,0.10616013298396863
15,0.012230269777693602
16,0.042100119308636316
17,-0.08671273291777731
18,-0.003902497086482817
19,-0.07134245549483606
20,-0.03322325636675719
21,-0.004626378325268819
22,-0.059013762505021966
23,-0.025707256843031177
24,-0.044506004052012126
25,-0.015677549439775867
26,0.0045819633049991315
27,0.00809314835310371
28,0.10421426116405308
29,0.01743158343073527
30,-0.01691357158360915
31,-0.004620384613875199
32,0.003443899168580386
33,-0.0028738526522813623
34,-0.04285693424508165
35,0.03660177292447429
36,-0.053214453526774445
37,-0.0214335435411055
38,-0.05015811547166912
39,0.046340080568015196
40,-0.013461333183726894
41,-0.007809312019235341
42,0.0306569162485209
43,-0.05488358523166763
44,-0.040146725084968214
45,-0.004706384966216837
46,-0.09223877615430791
47,-0.023187694612673
48,0.0536102307966938
49,0.01231546715684621
50,-0.038836681835320616
51,-0.017515452487345838
52,0.01996999373682417
53,0.033723788821684864
54,0.07101250800162895
55,0.02013334803722376
56,0.02944402801533473
57,0.14132952969331117
58,0.026625485500558085
59,-0.029779281865831654
60,0.09258379478177522
61,0.05682135240586105
62,-0.031123460838761535
63,-0.04770504933674956
64,-0.05834516571566919
65,-0.0021177731645776812
66,-0.013698367096895828
67,0.11115916787795241
68,-0.03742444519747894
69,0.06305006415175735
70,-0.026311592620580915
71,-0.16021740577868446
72,-0.01075926175368455
73,0.02722961285572565
74,-0.04541600483798014
75,0.043842278716424425
76,-0.0650565077677958
77,0.0659567214899035
78,-0.039794076497028645
79,0.05400793487699844
80,-0.13689464463355724
81,0.16732905821926325
82,-0.03164799670916568
83,0.029351987731957727
84,0.09884314754794188
85,-0.03005493129447053
86,0.004593848341906653
87,0.15305139406563945
88,0.014023738480977058
89,-0.05813862250832691
90,-0.19572398597775342
91,-0.04350753745655912
92,-0.009882711662886793
93,-0.005308504953541356
94,-0.005777305708629981
95,0.01132678181442115
96,0.006448873355448246
97,0.10684023148097706
98,-0.03880042904416427
99,0.015931888021840906
100,0.014979378765558007
101,0.1133288801868133
102,0.012658631922886403
103,-0.0642576629874173
104,-0.07086762295249191
105,0.021038381551603355
106,0.054130968516678854
107,0.08309638700985164
108,-0.07865544154239623
109,-0.07334535917986856
110,-0.027453659397831336
111,-0.0505502693283607
112,-0.1777125479795379
113,-0.0464912168729823
114,-0.039392333644666294
115,-0.06010497510369711
116,0.0860228670104648
117,-0.19288708753252734
118,0.01133113572906029
119,-0.012423124178244854
120,0.09082685943361554
121,-0.04037630092225264
122,-0.20432854523664012
123,0.16968042388995602
124,-0.03891373225608284
125,-0.0812357865537379
126,0.06841104732508171
127,0.021099867491673526
128,-0.013267885501774712
129,-0.1904863931703199
130,-0.25872094900692183
131,-0.10211497719735932
132,-0.11386700884263967
133,0.028850137836621978
134,-0.048418936852057004
135,-0.14560905396734064
136,0.13962154621544975
137,-0.13054559222661344
138,0.14533471487993238
139,0.08538835224793201
140,-0.16429357862002697
141,-0.20005031913622284
142,-0.303086608123155
143,0.3021462546829244
144,-0.12724466897909611
145,0.019844481948609334
146,-0.07543386360778234
147,0.2061940229568867
148,0.0655982704120367
149,-0.1542580338289499
150,0.14609311407753955
151,0.024380203673120826
152,0.011447609294362789
153,-0.09776689358292331
154,0.00400879121707029
155,0.15012422774997575
156,0.08925666848149483
157,0.0058091393303012495
158,-0.032346071299223005
159,0.025564658747473934
160,0.03559981774148846
161,-0.04338221260254847
162,0.13901999078438798
163,0.049273708672771595
164,-0.022617162322832098
165,0.06536160649907775
166,-0.07170120370871746
167,0.1578031980478491
168,-0.1957692892887456
169,-0.041419977384284275
170,0.0953320743539306
171,-0.057322785686394206
172,-0.11007095728747851
173,-0.1433023790449313
174,0.0652926937516586
175,-0.03189929119027929
176,0.1236388074878972
177,0.17016331162253173
178,-0.029523384523965662
179,-0.004143093327564996
180,-0.021185996934614842
181,0.010746153128028471
182,-0.01122313271020381
183,-0.006864080731626941
184,-0.03524302856621893
185,0.0026112465836797202
186,0.04782345965172444
